,A,B
5/4/2016,0.766818608,0.777
5/5/2016,0.767666164,0.778
5/6/2016,0.766045822,0.7747
5/9/2016,0.764804139,0.7715
5/10/2016,0.765737576,0.7746
5/11/2016,0.765739789,0.778
5/12/2016,0.767316471,0.7784
5/13/2016,0.765436126,0.7729
5/16/2016,0.76549684,0.7755
5/17/2016,0.762657001,0.7747
5/18/2016,0.762554101,0.7672
5/19/2016,0.758693266,0.7637
5/20/2016,0.762076545,0.7626
5/23/2016,0.75982725,0.7609
5/24/2016,0.760800251,0.762
5/25/2016,0.762620709,0.7681
5/26/2016,0.764376517,0.7705
5/27/2016,0.764715033,0.7677
5/30/2016,0.765076184,0.7663
5/31/2016,0.763041172,0.7638
6/1/2016,0.757374436,0.7646
6/2/2016,0.756368358,0.7636
6/3/2016,0.763745198,0.7729
6/6/2016,0.767361745,0.7801
6/7/2016,0.769759598,0.7853
6/8/2016,0.766130987,0.7878
6/9/2016,0.764117292,0.7862
6/10/2016,0.762227124,0.7824
6/13/2016,0.761547296,0.779
6/14/2016,0.756438351,0.7768
6/15/2016,0.761460088,0.7745
6/16/2016,0.763345097,0.771
6/17/2016,0.762723145,0.7756
6/20/2016,0.76761643,0.7809
6/21/2016,0.771633312,0.7801
6/22/2016,0.776332642,0.7786
6/23/2016,0.779030522,0.783
6/24/2016,0.780178102,0.7691
6/27/2016,0.768109447,0.765
6/28/2016,0.767057483,0.7678
6/29/2016,0.776418165,0.7731
6/30/2016,0.780504669,0.7737
7/1/2016,0.778256184,0.7745
7/4/2016,0.783856298,0.7784
7/5/2016,0.788326732,0.7705
7/6/2016,0.783739663,0.7715
7/7/2016,0.782058219,0.7692
7/8/2016,0.781706239,0.7669
7/11/2016,0.783662964,0.7624
7/12/2016,0.785225909,0.7667
7/13/2016,0.786438953,0.7706
7/14/2016,0.792722877,0.7758
7/15/2016,0.795361623,0.7709
7/18/2016,0.794520194,0.7725
7/19/2016,0.792918071,0.768
7/20/2016,0.795680822,0.7658
7/21/2016,0.793285605,0.7641
7/22/2016,0.791019966,0.7618
7/25/2016,0.786184686,0.7566
7/26/2016,0.784544846,0.7583
7/27/2016,0.784505262,0.7583
7/28/2016,0.784741004,0.7601
7/29/2016,0.784391748,0.7667
8/1/2016,0.781076216,0.762
8/2/2016,0.779927511,0.7627
8/3/2016,0.781442007,0.7653
8/4/2016,0.781714619,0.7681
8/5/2016,0.777001555,0.7592
8/8/2016,0.776680663,0.76
8/9/2016,0.776982665,0.7623
8/10/2016,0.777005465,0.7658
8/11/2016,0.775622873,0.7697
8/12/2016,0.776709592,0.772
8/15/2016,0.778008358,0.7737
8/16/2016,0.776658742,0.7774
8/17/2016,0.779358476,0.7786
8/18/2016,0.783190748,0.7824
8/19/2016,0.779163599,0.777
8/22/2016,0.775726862,0.7724
8/23/2016,0.775833162,0.7744
8/24/2016,0.772104537,0.7735
8/25/2016,0.770548661,0.7739
8/26/2016,0.76789634,0.769
8/29/2016,0.769910488,0.7686
8/30/2016,0.768990652,0.7634
8/31/2016,0.765717726,0.763
9/1/2016,0.76518586,0.7632
9/2/2016,0.772096093,0.7699
9/5/2016,0.772172047,0.7735
9/6/2016,0.775493773,0.7786
9/7/2016,0.774155236,0.7761
9/8/2016,0.773616393,0.7729
9/9/2016,0.762160501,0.7664
9/12/2016,0.767949757,0.7668
9/13/2016,0.760127911,0.7589
9/14/2016,0.760316495,0.7579
9/15/2016,0.766549115,0.7602
9/16/2016,0.765764758,0.7569
9/19/2016,0.764714674,0.7574
9/20/2016,0.76380384,0.7582
9/21/2016,0.770752992,0.7633
9/22/2016,0.774206193,0.7668
9/23/2016,0.768829299,0.7594
9/26/2016,0.764266347,0.756
9/27/2016,0.765127036,0.7577
9/28/2016,0.768245613,0.7645
9/29/2016,0.765036101,0.7605
9/30/2016,0.767332148,0.7618
10/3/2016,0.765930816,0.7622
10/4/2016,0.7636421,0.758
10/5/2016,0.76638106,0.759
10/6/2016,0.764963293,0.7565
10/7/2016,0.76618314,0.7521
10/10/2016,0.768181293,0.759
10/11/2016,0.760049094,0.7539
10/12/2016,0.757862546,0.7533
10/13/2016,0.759276055,0.758
10/14/2016,0.762419986,0.7611
10/17/2016,0.762958499,0.7617
10/18/2016,0.765804545,0.7628
10/19/2016,0.766114125,0.7626
10/20/2016,0.761364686,0.7559
10/21/2016,0.759092784,0.7498
10/24/2016,0.761564856,0.7526
10/25/2016,0.756692435,0.749
10/26/2016,0.753540679,0.7474
10/27/2016,0.751784307,0.747
10/28/2016,0.750363292,0.7465
10/31/2016,0.744278304,0.7458
11/1/2016,0.740751525,0.7469
11/2/2016,0.739466201,0.7467
11/3/2016,0.73350321,0.7464
11/4/2016,0.732971442,0.746
11/7/2016,0.743015499,0.7483
11/8/2016,0.74240394,0.7525
11/9/2016,0.749701791,0.7449
11/10/2016,0.748507468,0.7424
11/11/2016,0.747541173,0.7386
11/14/2016,0.740088716,0.7374
11/15/2016,0.744612298,0.7436
11/16/2016,0.740824121,0.7437
11/17/2016,0.738508665,0.7395
11/18/2016,0.736952858,0.7403
11/21/2016,0.741408151,0.7452
11/22/2016,0.738068801,0.744
11/23/2016,0.736263145,0.7415
11/24/2016,0.738085937,0.7412
11/25/2016,0.736876514,0.7394
11/28/2016,0.73958858,0.7457
11/29/2016,0.738053952,0.7445
11/30/2016,0.741722934,0.7442
12/1/2016,0.74515449,0.7508
12/2/2016,0.748093932,0.7525
12/5/2016,0.755216248,0.7534
12/6/2016,0.753666041,0.7532
12/7/2016,0.749922847,0.7556
12/8/2016,0.749227374,0.7581
12/9/2016,0.753048722,0.7588
12/12/2016,0.752317252,0.7615
12/13/2016,0.750213668,0.7616
12/14/2016,0.743960186,0.7528
12/15/2016,0.743592947,0.7499
12/16/2016,0.747346199,0.7499
12/19/2016,0.747620494,0.7457
12/20/2016,0.749613106,0.7481
12/21/2016,0.753564248,0.7456
12/22/2016,0.751551443,0.7417
12/23/2016,0.747590176,0.7386
12/26/2016,0.747365521,0.7402
12/27/2016,0.746888742,0.7366
12/28/2016,0.740345525,0.7375
12/29/2016,0.740867423,0.7406
12/30/2016,0.74124715,0.7441
1/2/2017,0.741379871,0.7439
1/3/2017,0.738975465,0.7448
1/4/2017,0.742937902,0.7519
1/5/2017,0.745562301,0.7562
1/6/2017,0.747943903,0.7555
1/9/2017,0.746851122,0.7567
1/10/2017,0.74767223,0.7557
1/11/2017,0.748280886,0.7589
1/12/2017,0.755288708,0.7608
1/13/2017,0.755665762,0.7625
1/16/2017,0.755662052,0.7589
1/17/2017,0.75780501,0.7668
1/18/2017,0.751498609,0.7535
1/19/2017,0.750216727,0.7509
1/20/2017,0.751845564,0.7508
1/23/2017,0.754409973,0.7554
1/24/2017,0.754170932,0.76
1/25/2017,0.752891422,0.7651
1/26/2017,0.753752152,0.7637
1/27/2017,0.754165562,0.7603
1/30/2017,0.75095905,0.7622
1/31/2017,0.752163757,0.7674
2/1/2017,0.755654953,0.7663
2/2/2017,0.755814812,0.7677
2/3/2017,0.756300158,0.7678
2/6/2017,0.756134745,0.7643
2/7/2017,0.754483575,0.7584
2/8/2017,0.754976644,0.7608
2/9/2017,0.755170978,0.7606
2/10/2017,0.755904198,0.7643
2/13/2017,0.753438347,0.765
2/14/2017,0.752871527,0.765
2/15/2017,0.750513848,0.7643
2/16/2017,0.750863062,0.7651
2/17/2017,0.750034908,0.7636
2/20/2017,0.750243186,0.763
2/21/2017,0.748282754,0.7609
2/22/2017,0.748126929,0.7596
2/23/2017,0.74976113,0.7631
2/24/2017,0.7552563,0.7638
2/27/2017,0.75228002,0.7587
2/28/2017,0.750061084,0.7518
3/1/2017,0.748754358,0.7504
3/2/2017,0.746846158,0.7468
3/3/2017,0.748032654,0.7476
3/6/2017,0.746649456,0.7456
3/7/2017,0.744941863,0.7456
3/8/2017,0.742547806,0.7412
3/9/2017,0.7393332,0.7401
3/10/2017,0.741754882,0.7424
3/13/2017,0.742998944,0.7437
3/14/2017,0.741010991,0.7419
3/15/2017,0.743642512,0.7516
3/16/2017,0.74447609,0.7508
3/17/2017,0.746324577,0.7489
3/20/2017,0.747500791,0.7489
3/21/2017,0.747858996,0.749
3/22/2017,0.745925661,0.7503
3/23/2017,0.743881592,0.749
3/24/2017,0.743544702,0.7475
3/27/2017,0.742561809,0.7476
3/28/2017,0.743174886,0.7472
3/29/2017,0.744145521,0.7504
3/30/2017,0.746011295,0.7495
3/31/2017,0.747119685,0.7509
4/3/2017,0.74492997,0.7473
4/4/2017,0.745774846,0.7462
4/5/2017,0.74520487,0.7443
4/6/2017,0.745776103,0.7455
4/7/2017,0.745668889,0.746
4/10/2017,0.743316479,0.7504
4/11/2017,0.742236065,0.7505
4/12/2017,0.743864302,0.7546
4/13/2017,0.746551302,0.7503
4/14/2017,0.746895675,0.7504
4/17/2017,0.746465731,0.751
4/18/2017,0.7452544,0.7473
4/19/2017,0.743605317,0.7416
4/20/2017,0.744013825,0.7424
4/21/2017,0.741228846,0.7408
4/24/2017,0.743851033,0.7407
4/25/2017,0.74381152,0.7367
4/26/2017,0.74304859,0.7343
4/27/2017,0.744740975,0.7335
4/28/2017,0.743714235,0.7324
5/1/2017,0.744290152,0.7309
5/2/2017,0.740008147,0.7294
5/3/2017,0.739116675,0.7283
5/4/2017,0.732810975,0.7273
5/5/2017,0.732047649,0.7326
5/8/2017,0.731433757,0.7304
5/9/2017,0.731186114,0.7289
5/10/2017,0.732195542,0.7323
5/11/2017,0.733675973,0.7301
5/12/2017,0.735510762,0.7294
5/15/2017,0.735892708,0.7335
5/16/2017,0.736134393,0.7349
5/17/2017,0.734797814,0.7352
5/18/2017,0.732618198,0.7351
5/19/2017,0.738981348,0.7401
5/22/2017,0.740932641,0.7406
5/23/2017,0.739725555,0.7401
5/24/2017,0.742041072,0.7459
5/25/2017,0.738787315,0.7415
5/26/2017,0.739890639,0.7437
5/29/2017,0.739214617,0.7433
5/30/2017,0.736288978,0.743
5/31/2017,0.735010683,0.7407
6/1/2017,0.733907591,0.7399
6/2/2017,0.733150206,0.7417
6/5/2017,0.733988306,0.7422
6/6/2017,0.735561098,0.7432
6/7/2017,0.733698567,0.7403
6/8/2017,0.733831697,0.7403
6/9/2017,0.73494812,0.7426
6/12/2017,0.740583833,0.7505
6/13/2017,0.747514435,0.7552
6/14/2017,0.745449989,0.7549
6/15/2017,0.74717468,0.7537
6/16/2017,0.750526756,0.7568
6/19/2017,0.751041956,0.7565
6/20/2017,0.745263759,0.7537
6/21/2017,0.744263517,0.75
6/22/2017,0.747982599,0.7556
6/23/2017,0.746361886,0.7538
6/26/2017,0.749212096,0.755
6/27/2017,0.753483312,0.7577
6/28/2017,0.765350389,0.7669
6/29/2017,0.765628692,0.7689
6/30/2017,0.768947983,0.7714
7/3/2017,0.766940664,0.7688
7/4/2017,0.770852574,0.773
7/5/2017,0.768931772,0.7718
7/6/2017,0.768849938,0.7705
7/7/2017,0.771876928,0.7766
7/10/2017,0.775147741,0.7758
7/11/2017,0.773485578,0.7743
7/12/2017,0.78606939,0.7843
7/13/2017,0.786101212,0.786
7/14/2017,0.786664157,0.7908
7/17/2017,0.787347876,0.7877
7/18/2017,0.788207141,0.7919
7/19/2017,0.793512708,0.7933
7/20/2017,0.79591927,0.7942
7/21/2017,0.797513281,0.7976
7/24/2017,0.797580958,0.7993
7/25/2017,0.80052287,0.7995
7/26/2017,0.800965714,0.8035
7/27/2017,0.801217677,0.7966
7/28/2017,0.80512731,0.8043
7/31/2017,0.803920669,0.8014
8/1/2017,0.797299786,0.7975
8/2/2017,0.796669803,0.7955
8/3/2017,0.794996902,0.7945
8/4/2017,0.794861928,0.7905
8/7/2017,0.795288301,0.7887
8/8/2017,0.795648293,0.7895
8/9/2017,0.793979902,0.7875
8/10/2017,0.7831515,0.7847
8/11/2017,0.786072884,0.7887
8/14/2017,0.790214258,0.786
8/15/2017,0.788770361,0.7839
8/16/2017,0.79015659,0.7925
8/17/2017,0.786809659,0.7885
8/18/2017,0.790551915,0.7946
8/21/2017,0.793071222,0.7963
8/22/2017,0.795977886,0.7962
8/23/2017,0.795894939,0.7966
8/24/2017,0.795140696,0.7987
8/25/2017,0.795911188,0.8012
8/28/2017,0.796226744,0.7995
8/29/2017,0.794549748,0.7992
8/30/2017,0.793778723,0.7923
8/31/2017,0.801764476,0.8011
9/1/2017,0.809000401,0.8067
9/4/2017,0.808864216,0.8055
9/5/2017,0.81129113,0.8082
9/6/2017,0.822911535,0.8179
9/7/2017,0.829771946,0.8253
9/8/2017,0.832838033,0.8225
9/11/2017,0.832137129,0.8258
9/12/2017,0.830676037,0.8206
9/13/2017,0.831435752,0.8214
9/14/2017,0.831541418,0.8221
9/15/2017,0.831846559,0.8202
9/18/2017,0.826674868,0.8136
9/19/2017,0.824555661,0.8135
9/20/2017,0.824351005,0.8115
9/21/2017,0.824791356,0.8112
9/22/2017,0.826445696,0.8103
9/25/2017,0.825171311,0.8083
9/26/2017,0.82345118,0.8101
9/27/2017,0.817128167,0.8014
9/28/2017,0.814755303,0.8047
9/29/2017,0.809600749,0.8019
10/2/2017,0.809766586,0.7994
10/3/2017,0.808888597,0.8008
10/4/2017,0.809641591,0.8015
10/5/2017,0.808585551,0.7958
10/6/2017,0.80677591,0.7979
10/9/2017,0.805216247,0.7967
10/10/2017,0.805246446,0.799
10/11/2017,0.804605789,0.8026
10/12/2017,0.807176878,0.8016
10/13/2017,0.807308205,0.8021
10/16/2017,0.80201401,0.7988
10/17/2017,0.797383679,0.7986
10/18/2017,0.797705888,0.8022
10/19/2017,0.797300921,0.8009
10/20/2017,0.791982792,0.792
10/23/2017,0.791636883,0.7907
10/24/2017,0.792022943,0.7889
10/25/2017,0.788717913,0.7815
10/26/2017,0.78446021,0.7784
10/27/2017,0.785973946,0.7808
10/30/2017,0.783976321,0.7792
10/31/2017,0.780061421,0.7758
11/1/2017,0.781811867,0.7773
11/2/2017,0.782371106,0.7807
11/3/2017,0.784049506,0.7835
11/6/2017,0.782258992,0.7871
11/7/2017,0.775574201,0.7826
11/8/2017,0.777532198,0.7857
11/9/2017,0.780017723,0.7885
11/10/2017,0.779842652,0.7883
11/13/2017,0.780136432,0.7854
11/14/2017,0.775877406,0.7855
11/15/2017,0.77347876,0.7835
11/16/2017,0.775183878,0.7839
11/17/2017,0.774188125,0.7833
11/20/2017,0.77273532,0.78
11/21/2017,0.770690465,0.7826
11/22/2017,0.775152848,0.7876
11/23/2017,0.773879525,0.7864
11/24/2017,0.772892597,0.7866
11/27/2017,0.773094157,0.7831
11/28/2017,0.771472379,0.7803
11/29/2017,0.770800671,0.7773
11/30/2017,0.766297272,0.7754
12/1/2017,0.777180981,0.7883
12/4/2017,0.776109498,0.789
12/5/2017,0.773542915,0.7882
12/6/2017,0.768899986,0.7821
12/7/2017,0.770131845,0.7779
12/8/2017,0.772277152,0.7782
12/11/2017,0.772054714,0.7778
12/12/2017,0.770937593,0.7773
12/13/2017,0.774845695,0.7803
12/14/2017,0.775492446,0.7814
12/15/2017,0.775940841,0.7772
12/18/2017,0.77817611,0.7775
12/19/2017,0.778114657,0.7764
12/20/2017,0.781317307,0.7791
12/21/2017,0.784045215,0.785
12/22/2017,0.781630111,0.7861
12/25/2017,0.781610349,0.7857
12/26/2017,0.781470718,0.7883
12/27/2017,0.782619924,0.7902
12/28/2017,0.785554872,0.7956
12/29/2017,0.787272601,0.7955
1/1/2018,0.787492071,0.797
1/2/2018,0.786953006,0.7992
1/3/2018,0.784817936,0.7977
1/4/2018,0.785177326,0.8008
1/5/2018,0.790680093,0.8056
1/8/2018,0.7915434,0.8051
1/9/2018,0.791437574,0.8022
1/10/2018,0.786162167,0.797
1/11/2018,0.787585501,0.7988
1/12/2018,0.787737655,0.8025
1/15/2018,0.789738373,0.8045
1/16/2018,0.786117804,0.8042
1/17/2018,0.78583369,0.8043
1/18/2018,0.788953209,0.8054
1/19/2018,0.787778474,0.8004
1/22/2018,0.789369349,0.8036
1/23/2018,0.792647058,0.8052
1/24/2018,0.793653747,0.8099
1/25/2018,0.792397568,0.8081
1/26/2018,0.793860874,0.8118
1/29/2018,0.794061304,0.8104
1/30/2018,0.794872412,0.8105
1/31/2018,0.795277064,0.8121
2/1/2018,0.798743294,0.8152
2/2/2018,0.79922318,0.8047
2/5/2018,0.797982424,0.7975
2/6/2018,0.796741164,0.8004
2/7/2018,0.795769444,0.7957
2/8/2018,0.793804363,0.7935
2/9/2018,0.785677904,0.7948
2/12/2018,0.787406643,0.7951
2/13/2018,0.785074389,0.7942
2/14/2018,0.787165072,0.8005
2/15/2018,0.788940049,0.8013
2/16/2018,0.78778355,0.7969
2/19/2018,0.788166932,0.7961
2/20/2018,0.785220066,0.7907
2/21/2018,0.784353726,0.7872
2/22/2018,0.781769086,0.7871
2/23/2018,0.779149267,0.7916
2/26/2018,0.783888926,0.7883
2/27/2018,0.781644759,0.7827
2/28/2018,0.77977887,0.7793
3/1/2018,0.77979278,0.779
3/2/2018,0.778084127,0.7762
3/5/2018,0.777263738,0.7714
3/6/2018,0.780032375,0.7766
3/7/2018,0.776741866,0.7745
3/8/2018,0.775326122,0.7754
3/9/2018,0.780168638,0.7806
3/12/2018,0.777851749,0.7786
3/13/2018,0.774534428,0.7713
3/14/2018,0.771441389,0.7719
3/15/2018,0.766502599,0.7661
3/16/2018,0.766318031,0.7635
3/19/2018,0.764134998,0.7647
3/20/2018,0.764728309,0.765
3/21/2018,0.774269493,0.775
3/22/2018,0.772983687,0.7729
3/23/2018,0.778563273,0.7754
3/26/2018,0.779429746,0.7787
3/27/2018,0.775672373,0.7759
3/28/2018,0.771104703,0.7738
3/29/2018,0.770376506,0.7762
3/30/2018,0.770715717,0.7755
4/2/2018,0.77253146,0.7744
4/3/2018,0.773742235,0.7809
4/4/2018,0.772901986,0.7831
4/5/2018,0.773233918,0.7842
4/6/2018,0.774662344,0.7823
4/9/2018,0.777553369,0.7876
4/10/2018,0.780453029,0.7937
4/11/2018,0.784843389,0.795
4/12/2018,0.785418795,0.7944
4/13/2018,0.782376999,0.7931
4/16/2018,0.78116075,0.7959
4/17/2018,0.780622157,0.7967
4/18/2018,0.783783814,0.7919
4/19/2018,0.78423745,0.7892
4/20/2018,0.782576034,0.7834
4/23/2018,0.776550693,0.7783
4/24/2018,0.777003269,0.7792
4/25/2018,0.777099571,0.7784
4/26/2018,0.775030492,0.7768
4/27/2018,0.773301674,0.7795
4/30/2018,0.773704096,0.7786
5/1/2018,0.774658765,0.7782
5/2/2018,0.775234133,0.7762
5/3/2018,0.774472373,0.7784
5/4/2018,0.773931254,0.7785
5/7/2018,0.77331772,0.7763
5/8/2018,0.771725239,0.7721
5/9/2018,0.774294099,0.778
5/10/2018,0.779079206,0.7833
5/11/2018,0.776042156,0.7815
5/14/2018,0.777701976,0.7805
5/15/2018,0.776933158,0.7766
5/16/2018,0.778469146,0.7819
5/17/2018,0.779982945,0.7808
5/18/2018,0.778222142,0.7761
5/21/2018,0.779326566,0.7819
5/22/2018,0.782609375,0.7801
5/23/2018,0.784936642,0.779
5/24/2018,0.784464534,0.7763
5/25/2018,0.780934915,0.7707
5/28/2018,0.779669285,0.7695
5/29/2018,0.776755346,0.768
5/30/2018,0.778409564,0.7768
5/31/2018,0.774186122,0.7717
6/1/2018,0.771714825,0.772
6/4/2018,0.767667222,0.7734
6/5/2018,0.768175524,0.7711
6/6/2018,0.768464135,0.7726
6/7/2018,0.767936057,0.7709
6/8/2018,0.767693211,0.7735
6/11/2018,0.762716447,0.7704
6/12/2018,0.762013211,0.7683
6/13/2018,0.762898982,0.7702
6/14/2018,0.758940991,0.763
6/15/2018,0.752490444,0.7573
6/18/2018,0.74920698,0.7575
6/19/2018,0.743956748,0.7527
6/20/2018,0.744654595,0.7513
6/21/2018,0.744476566,0.751
6/22/2018,0.746221993,0.754
6/25/2018,0.74265776,0.7521
6/26/2018,0.745524373,0.7514
6/27/2018,0.748738579,0.7495
6/28/2018,0.750868911,0.7547
6/29/2018,0.755289756,0.7614
7/2/2018,0.748943908,0.7582
7/3/2018,0.751140254,0.7611
7/4/2018,0.752414537,0.7608
7/5/2018,0.751671171,0.7615
7/6/2018,0.754889579,0.764
7/9/2018,0.755803461,0.7629
7/10/2018,0.753039705,0.7626
7/11/2018,0.746632815,0.757
7/12/2018,0.747208507,0.7602
7/13/2018,0.747524557,0.76
7/16/2018,0.74533781,0.7612
7/17/2018,0.744451115,0.7581
7/18/2018,0.747876493,0.7594
7/19/2018,0.74789996,0.7536
7/20/2018,0.753224401,0.7609
7/23/2018,0.75306616,0.7591
7/24/2018,0.754542213,0.7602
7/25/2018,0.758147027,0.7665
7/26/2018,0.758334065,0.7647
7/27/2018,0.759799955,0.7657
7/30/2018,0.760674637,0.7672
7/31/2018,0.760983189,0.7688
8/1/2018,0.759295923,0.7693
8/2/2018,0.760871623,0.7679
8/3/2018,0.763110791,0.7698
8/6/2018,0.763202613,0.769
8/7/2018,0.765422173,0.7661
8/8/2018,0.764050266,0.768
8/9/2018,0.76300327,0.7663
8/10/2018,0.761344437,0.7609
8/13/2018,0.758698673,0.7614
8/14/2018,0.759635733,0.7658
8/15/2018,0.756150959,0.761
8/16/2018,0.757356856,0.76
8/17/2018,0.760537774,0.7656
8/20/2018,0.761040621,0.7666
8/21/2018,0.761164066,0.7669
8/22/2018,0.76271452,0.7692
8/23/2018,0.761040695,0.7645
8/24/2018,0.761225803,0.7676
8/27/2018,0.761702968,0.7713
8/28/2018,0.760591944,0.7733
8/29/2018,0.760433294,0.7746
8/30/2018,0.759106568,0.7703
8/31/2018,0.758446294,0.7667
9/3/2018,0.758448239,0.7636
9/4/2018,0.754143112,0.7582
9/5/2018,0.753410501,0.7588
9/6/2018,0.755284574,0.7609
9/7/2018,0.754528361,0.7595
9/10/2018,0.754041617,0.7597
9/11/2018,0.754786524,0.7653
9/12/2018,0.755974115,0.7693
9/13/2018,0.755032915,0.7693
9/14/2018,0.754384538,0.767
9/17/2018,0.753723275,0.7667
9/18/2018,0.755289877,0.7707
9/19/2018,0.758866317,0.7741
9/20/2018,0.759761234,0.7749
9/21/2018,0.76174425,0.7743
9/24/2018,0.762722958,0.7719
9/25/2018,0.762645435,0.772
9/26/2018,0.762292189,0.7681
9/27/2018,0.763298122,0.7667
9/28/2018,0.764811098,0.7746
10/1/2018,0.770321813,0.7804
10/2/2018,0.770703041,0.7799
10/3/2018,0.771438375,0.7772
10/4/2018,0.76917364,0.7737
10/5/2018,0.76905671,0.7727
10/8/2018,0.76911303,0.7717
10/9/2018,0.769065665,0.7723
10/10/2018,0.767820108,0.7652
10/11/2018,0.765859344,0.7673
10/12/2018,0.766849397,0.7677
10/15/2018,0.769713967,0.7699
10/16/2018,0.76970949,0.7731
10/17/2018,0.769180015,0.7679
10/18/2018,0.76743203,0.7642
10/19/2018,0.764980858,0.763
10/22/2018,0.764057493,0.7633
10/23/2018,0.763442662,0.7643
10/24/2018,0.766569773,0.7659
10/25/2018,0.76601354,0.7651
10/26/2018,0.766101886,0.7632
10/29/2018,0.764165532,0.7614
10/30/2018,0.763520176,0.7626
10/31/2018,0.763654557,0.76
11/1/2018,0.765215459,0.7642
11/2/2018,0.764030883,0.7629
11/5/2018,0.763749178,0.7627
11/6/2018,0.762069532,0.762
11/7/2018,0.761583741,0.7626
11/8/2018,0.760215505,0.7602
11/9/2018,0.760010235,0.7571
11/12/2018,0.759611576,0.7547
11/13/2018,0.757849042,0.7556
11/14/2018,0.760821112,0.7551
11/15/2018,0.756284798,0.7589
11/16/2018,0.760351564,0.7605
11/19/2018,0.761383976,0.7592
11/20/2018,0.756229915,0.7515
11/21/2018,0.75740774,0.7558
11/22/2018,0.758138937,0.7581
11/23/2018,0.754133432,0.7554
11/26/2018,0.754171732,0.7546
11/27/2018,0.752497887,0.7522
11/28/2018,0.754869911,0.7533
11/29/2018,0.754277145,0.7529
11/30/2018,0.75403018,0.7523
12/3/2018,0.753742222,0.7578
12/4/2018,0.751527795,0.7538
12/5/2018,0.747293298,0.7487
12/6/2018,0.744312052,0.7472
12/7/2018,0.749035115,0.7506
12/10/2018,0.74777185,0.7464
12/11/2018,0.748136204,0.7468
12/12/2018,0.749319977,0.749
12/13/2018,0.751644283,0.7488
12/14/2018,0.748378111,0.7472
12/17/2018,0.744957463,0.7459
12/18/2018,0.743461148,0.7425
12/19/2018,0.741250276,0.7418
12/20/2018,0.739210093,0.7404
12/21/2018,0.741571531,0.7351
12/24/2018,0.738414204,0.7354
12/25/2018,0.738155143,0.7357
12/26/2018,0.740361125,0.7368
12/27/2018,0.741135344,0.7343
12/28/2018,0.741128652,0.7332
12/31/2018,0.743781716,0.7332
1/1/2019,0.743296662,0.7337
1/2/2019,0.744719058,0.7362
1/3/2019,0.744485417,0.7414
1/4/2019,0.747897753,0.7477
1/7/2019,0.747898746,0.7519
1/8/2019,0.746731197,0.7534
1/9/2019,0.751305998,0.757
1/10/2019,0.749177262,0.7553
1/11/2019,0.749926635,0.7538
1/14/2019,0.74931922,0.7528
1/15/2019,0.750921055,0.7538
1/16/2019,0.751900647,0.7544
1/17/2019,0.750338134,0.7531
1/18/2019,0.751094007,0.7537
1/21/2019,0.75019447,0.7522
1/22/2019,0.745594213,0.7488
1/23/2019,0.748394719,0.7495
1/24/2019,0.748070907,0.7489
1/25/2019,0.749467554,0.7566
1/28/2019,0.746771698,0.754
1/29/2019,0.7458859,0.7536
1/30/2019,0.749555709,0.7604
1/31/2019,0.753214893,0.7619
2/1/2019,0.75632524,0.7633
2/4/2019,0.755212278,0.7627
2/5/2019,0.75548659,0.7619
2/6/2019,0.754859325,0.7568
2/7/2019,0.751137429,0.7514
2/8/2019,0.753520716,0.7531
2/11/2019,0.752964648,0.7518
2/12/2019,0.753796832,0.7555
2/13/2019,0.753899936,0.7545
2/14/2019,0.751042093,0.7521
2/15/2019,0.751100997,0.755
2/18/2019,0.751220131,0.7553
2/19/2019,0.751948378,0.7569
2/20/2019,0.752450006,0.759
2/21/2019,0.752268084,0.7557
2/22/2019,0.754510311,0.7613
2/25/2019,0.751513231,0.7583
2/26/2019,0.750891144,0.7594
2/27/2019,0.752996778,0.7601
2/28/2019,0.754108475,0.7589
3/1/2019,0.75323399,0.752
3/4/2019,0.750849187,0.7517
3/5/2019,0.749425453,0.7491
3/6/2019,0.746334851,0.744
3/7/2019,0.743411102,0.7432
3/8/2019,0.745945207,0.7453
3/11/2019,0.748242314,0.7466
3/12/2019,0.749911472,0.7488
3/13/2019,0.751040115,0.7518
3/14/2019,0.751480112,0.7499
3/15/2019,0.75135708,0.7498
3/18/2019,0.750307003,0.7499
3/19/2019,0.751017129,0.7505
3/20/2019,0.750713474,0.7516
3/21/2019,0.751447032,0.7483
3/22/2019,0.747084329,0.7447
3/25/2019,0.747862892,0.7461
3/26/2019,0.749872267,0.7473
3/27/2019,0.749166632,0.7456
3/28/2019,0.749222095,0.7439
3/29/2019,0.753679037,0.7491
4/1/2019,0.754395184,0.7515
4/2/2019,0.752858668,0.7499
4/3/2019,0.752748174,0.7493
4/4/2019,0.752588686,0.7485
4/5/2019,0.753645022,0.7472
4/8/2019,0.753424605,0.7511
4/9/2019,0.752414589,0.7503
4/10/2019,0.753065198,0.7509
4/11/2019,0.752079835,0.7471
4/12/2019,0.753450423,0.7504
4/15/2019,0.75059023,0.7481
4/16/2019,0.751652266,0.749
4/17/2019,0.752229478,0.7496
4/18/2019,0.750650359,0.7475
4/19/2019,0.751065258,0.7467
4/22/2019,0.75087061,0.7491
4/23/2019,0.748336231,0.745
4/24/2019,0.746329142,0.7409
4/25/2019,0.746342457,0.7415
4/26/2019,0.749103122,0.7432
4/29/2019,0.749304486,0.7431
4/30/2019,0.751046555,0.7468
5/1/2019,0.747930675,0.7437
